tweet_tokens,pos_tags,label
"2nd movie for the night - Ghost Rider :"") #nowwatching ~","$ N P D N , ^ ^ E # G",neutral
Talkin with Procter&Gamble sound like its the move to make .. but well see come Thursday for this career fair,"V P ^ V P L D N P V , & R V V ^ P D N N",positive
"Tokyo , Seoul , London , New York Kimama Ni Sekai wo drive tonight Kakuchi de hirou suru new style :)","^ , ^ , ^ , ^ ^ ^ ^ ^ V N N ^ P O G A N E",neutral
Saudi is playin against Nigeria now at the WC may the best team Win @JasmineHGLove ;),^ V V P ^ R P D ^ V D A N V @ E,positive
City game at the Ravens stadium Saturday at noon 10 dollars to get in i will be there who else going ?,"^ N P D ^ ^ ^ P ^ $ N P V P O V V R O R V ,",objective
Tigers beat Kansas City tonight 4-3 ... Yay ! And Austin Jackson got 1# on ESPN Sportcenter Top Plays .......... Hurrah ! Nice catch Austin !,"^ V ^ N N $ , ! , & ^ ^ V $ P ^ ^ A N , ! , A V ^ ,",positive
@Dixieconley I'm dropping becca off tomorrow and then going to Ash,@ L V ^ T N & R V P ^,neutral
I love the drive to Starkville can't wait till I make it into the college in January #AChiversParadise #onthereal,O V D N P ^ V V P O V O P D N P ^ # #,positive
"Had a good time with student teacher , Steve Emerson today at the home brew class . Next one will be June 2nd . http://t.co/YYmfqd3c","V D A N P N N , ^ ^ N P D N N N , A $ V V ^ $ , U",positive
"my infant son is def keeping wife and up "" Up All Night "" - a little sleepy today . The book "" Happiest Baby on the Block "" has been very helpful","D A N V R V N & T , T D N , , D A A N , D N , A N P D N , V V R A",positive
"Whitecaps vs the mighty Robbie Keane and LA Galaxy this Thursday , 7:30 . Fuck training , hitting up @SinBin_Grill","^ P D A ^ ^ & ^ N D ^ , $ , V N , V T @",negative
Went to see the psychedelic Sun Ra Arkestra last night at the Barbican Centre . #trippin,"V P V D N ^ ^ ^ A N P D ^ ^ , #",neutral
RT @arodsf : no way to underestimate the madness and cynicism and frank and open loathing of country that characterizes today's Republicans,~ @ ~ D N P V D N & N & ^ & V N P N P V S N,objective
@brandonivm I recommend going to see Behind the Mask at Laguna Hills Mall on the 30th :) http://t.co/e6Oo2MDu,@ O V V P V P D N P ^ ^ ^ P D A E U,negative
Hanging with Katie & making fun of OKC tropes . This is an awesome Thursday night .,"V P ^ & V N P ^ N , O V D A ^ N ,",positive
My dad reckons if this was in Nigeria the president would have issued a shoot on sight order since Saturday !,"D N V P O V P ^ D N V V V D N P N N P ^ ,",positive
@TomCruise Prototype Quadrotor with Machine Gun ! VISIT FPS Russia a 5th mission impossible film ? ( : http://t.co/TGk6yEO2,"@ N N P ^ ^ , V ^ ^ D A N A N , , , U",neutral
@TrevorJavier the heat game may cost alot more ... and plus I would rather see Austin Rivers play,"@ D ^ N V V N R , & & O V R V ^ ^ V",neutral
"Sticks and stones may break my bones , but Rugby does it better !","V & N V V D N , & ^ V O A ,",positive
Turned on the news to see the riots in Tottenham this morning . First thought was that Spurs must have signed Joey Barton .,"V P D N P V D N P ^ D N , A V V D ^ V V V ^ ^ ,",negative
Ravens play eagles on the 11th at 730 ! #GETPUMPED,"^ V N P D $ P $ , #",negative
"@tnvanderlaan have not heard the entire 4th CD yet , but I do like "" Good Girl "" and ( the not as upbeat ) "" Blown Away ""","@ V R V D A A N R , & O V P , A N , & , D R R A , , V R ,",positive
"RT @HowardErickson : My sons were watching MTV the other night . Looked like an absolute freak show . What happened to Hank Williams , Johnn ...","~ @ ~ D N V V ^ D A N , V P D A N N , O V P ^ ^ , ^ ~",positive
"Parsons also confirmed w/ TW reporter abt JLin's popularity , also ' promised ' he'll visit Taiwan next yr http://t.co/ER67bSxy","^ R V P ^ N P Z N , R , V , L V ^ A N U",neutral
BIG home game tomorrow evening for the TCU baseball team as they take on Texas A&M here at Lupton Field . Come on ... http://t.co/YhoKkzcU,"^ N N N N P D ^ N N P O V P ^ ^ R P ^ ^ , V P , U",neutral
the fact that so many will vote for a socialist fake liar for President is very very frightening and may bring America to ruin !,"D N P R A V V P D A A N P ^ V R R A & V V ^ P V ,",negative
"Since Tottenham's game against Everton was postponed , they will start the season against Man Utd at Old Trafford on 22 August . @xuanyi7","P Z N P ^ V V , O V V D N P ^ ^ P A N P $ ^ , @",neutral
@PhuckMeROBYN you know Rih is having a Halloween party tomorrow in LA ?,"@ O V ^ V V D ^ N N P ^ ,",neutral
Merril Hoge is stupid . I'm sick of hearing what Tebow can't do . He may not be a #1 right now but it took Aaron Rodgers 3 yrs to start,"^ ^ V A , L A P V O ^ V V , O V R V D $ R R & O V ^ ^ $ N P V",positive
"Late Night with Jimmy Fallon clips - Maya Rudolph , @DaveAnnable10 , @theavettbros http://t.co/TXP7f5LK @NBCUpAllNight @666ParkAve_ABC","A N P ^ ^ N , ^ ^ , @ , @ U @ @",neutral
<--- New Icon . I may just be changing icons a lot as long as Jennette uploads pics cause she is just too beautiful,"~ A N , O V R V V N D N P A P ^ V N P O V R R A",positive
"@UberFacts //played the 1st , never played the 2nd or other AC games , bought Mass Effect 3 , now waiting for Halo 4 . Idk if Ill ever play AC3","@ V D A , R V D $ & A ^ N , V ^ N $ , R V P ^ $ , L P L R V N",objective
Whoever's going to A$AP Rocky wit me on the 8th better buy their tickets like today . I think imma get mine soon,"L V P ^ ^ P O P D A A V D N P N , O V L V O R",neutral
"@judybuenviaje Good Morning , Hong Kong ! Meme pa ang kasama ko , may headache :( What's the jap resto again in LKF other than Ippudo ?","@ A N , ^ ^ , N G G G ^ , V N E L D ^ ^ R P ^ A P ^ ,",neutral
@AdHunter1984 love the Greenbrier team . Tipped two of them and possibly Harris English's biggest fan . May yet add him to my staking plan .,"@ V D ^ N , V $ P O & R ^ Z A N , V R V O P D N N ,",negative
"If the world ends in December , I'mma find Justin Beiber and castrate him before I die .","P D N V P ^ , L V ^ ^ & V O P O V ,",positive
Thank you St David for $7 parking on a home game Saturday . #aff2012,"V O ^ ^ P $ N P D N N ^ , #",positive
"Hooked on Sons Of Anarchy thanks to @DemonRust its too good too stop watching , all day viewing today !","V P N P N N P @ L R A R V V , D N V N ,",positive
Friday Night lights : West Liberty 21 Mediapolis 56 Pulling for you Comets !,"^ ^ N , ^ ^ $ ^ $ V P O N ,",positive
"@clarke_casey yess please it's been way too long , I move in 18th I'm going to tricounty and gonna transfer to Clemson please come visit !!","@ ! V L V N R A , O V P A L V P V & V V P ^ V V V ,",positive
@lawsonVFL @Timmyhbass today I told a bed-ridden old man wearing Clemson pants that the rest of his team would be joining him soon,@ @ N O V D A A N V ^ N P D N P D N V V V O R,neutral
"Rick Stein really is incredibly dull . Bring back kids ' Saturday morning telly please . You know , with pop groups and stuff #sarurdaykitchen","^ ^ R V R A , V A N , ^ N N V , O V , P N N & N #",negative
@TwoGlovesGolf awesome round and congrats on your 1st tour victory ! Enjoy the Ritz Carlton and Kapalua Plantation course ... you've earned it !,"@ A N & N P D A N N , V D ^ ^ & ^ ^ N , L V O ,",positive
"I never had a good time , I sat by my bedside , with papers & poetry about Estella .","O R V D A N , O V P D N , P N & N P ^ ,",negative
@thatkid193 im a JR Smith fan hes super athletic so i kind of want him shooting with the 2nd unit him novak kidd camby nd white or thomas,@ L D ^ ^ N L R A P O V P V O V P D $ N O ^ N ^ & A & ^,positive
Who wants to see Maya Rudolph sing Prince with my Thursday night,O V P V ^ ^ V ^ P D ^ N,neutral
"It's all about REPTILES THIS Saturday , November 3rd ! Meet Animal Planet's GATOR BOYS , enjoy live venomous ... http://t.co/JurhGwTV","L D P N D ^ , ^ $ , V ^ Z ^ N , V A A , U",positive
Dalken with RBI single to RF scores Cofield from second . Jags lead 11-3 with 2 out in the 9th . Troy pitching change coming up .,"^ P ^ A P ^ V ^ P A , ^ V $ P $ P P D A , ^ V N V T ,",neutral
"@TedOnTV head over to Hulu & start watching the first bit of The Finder . You'll see the Fox logo bump , then it says it airs Fri 8/8c on USA .","@ N P P ^ & V V D A N P D N , L V D ^ N N , R O V O V ^ $ P ^ ,",neutral
"Apple software , retail chiefs out in overhaul : SAN FRANCISCO ( Reuters ) - Apple Inc CEO Tim Cook on Monday replaced the heads of its s ...","^ N , A N P P N , ^ ^ , ^ , , ^ ^ N ^ ^ P ^ V D N P L G ~",objective
Jr. Preds won 2nd game against the Columbus Flames 8-0 . Go Preds !,"^ ^ V A N P D ^ ^ $ , V ^ ,",neutral
"Mohamed Morsi , Egypt's Muslim Brotherhood president , instructed the Supreme Council of the Armed Forces Thursday ... http://t.co/NnBeUvSt","^ ^ , Z ^ ^ N , V D ^ N P D ^ ^ ^ , U",objective
Capello : I'll Tweak Lineup for Azerbaijan Game : Coach Fabio Capello said Monday he will tweak the Russian lineup ... http://t.co/Qsa7KgiQ,"^ , L V N P ^ N , N ^ ^ V ^ O V V D ^ N , U",neutral
"Blog : Jets , Giants have extensive radio networks - So it's a Sunday afternoon , and your wife is adamant about draggi ... http://ow.ly/1ecJzv","N , ^ , ^ V A N N , P L D ^ N , & D N V A P N , U",neutral
NBC writer @DanielJMartin_ has Lorenzo Brown as 4th best PG in the nation . Ryan Harrow comes in at No . 19 : http://t.co/P2GnpG0E,"^ N @ V ^ ^ P A A N P D N , ^ ^ V P P ^ , $ , U",positive
STAR wishes all the #students at @BrandeisU a #stressfree time registering for classes . May sage be with you @brandeis_lts,"^ V X D N P @ D A N V P N , V N V P O @",positive
Anybody want to hang out saturday or sunday ? Florida Mall ? Premium ?,"N V P V T ^ & ^ , ^ N , N ,",objective
"Bill Murray : Yeah , on Monday I am off to meet Infinity Ward about the next game , Modern Warfare 4 , Im doing work on the sequel to MW3","^ ^ , ! , P ^ O V T P V ^ ^ P D A N , A N $ , L V N P D N P ^",neutral
"False start penalty , Garner moved early . Brings up 3rd and 16 from the Yale 47 .","A V N , ^ V A , V T A & $ P D ^ $ ,",negative
"Tottenham striker Emmanuel Adebayor missed training today , and won't play in the Europa League on Thursday , because of a hamstring injury .","^ N ^ ^ V N N , & V V P D ^ ^ P ^ , P P D N N ,",negative
Photo : Good Monday Morning and Happy World Book Day ! :3 ( Taken with instagram ) http://t.co/t3qmX4Kk,"N , A ^ N & A N N N , E , V P ^ , U",neutral
@Plain_Pete yah I know it's on . But it keeps saying Monday night football and says MNF on the scoreboard . I'm just confused bc it's Thursday,"@ ! O V L P , & O V V ^ N N & V ^ P D N , L R A P L ^",positive
AT&T offers free cloud storage for iOS and Android AT&T on Thursday announced a new service it calls AT&T Locker th ... http://t.co/7yoVkmMX,^ V A N N P ^ & ^ ^ P ^ V D A N O V ^ ^ G ~ U,neutral
@TheFalcoholic Why . Do you really want the Falcons to go to Chicago in Jan for the NFC Championship game . GO LIONS .,"@ R , V O R V D ^ P V P ^ P ^ P D ^ ^ N , V N ,",positive
ARRIVAL of ship : MATAF PRIDE Port : ABU DHABI Time : Nov 2 2012 5:44 AM ( UTC ) ( Time of arrival/departure is the time the vessel appr ...,"N P N , ^ ^ ^ , ^ ^ N , ^ $ $ $ N , N , , N P N V D N D N G ~",objective
"Tom hanks and bill Murray may be the two people I would most like to meet . Well , them and Scarlett Johansen . Different reasons though ...","^ ^ & N ^ V V D $ N O V R P P V , ! , O & ^ ^ , A N P ,",neutral
"Given up on work for the night , really CBA ! Know I'll be able to concenttrate better tomorrow anyway . Plus I'd rather talk to @DJYuzi now !","V T P N P D N , R V , V L V A P V A N R , L L R V P @ R ,",neutral
"FB : Warriors fans can pick up the 3rd quarter of ESU's 35-28 win vs West Chester ( Oct 6 ) right now on ROOT Sports ( DIRECTV 659 , DISH 428 )","^ , ^ N V V T D A N P Z $ V P ^ ^ , ^ $ , R R P N N , ^ $ , N $ ,",positive
Bowling tryouts November 5th pass it on if interested,N N ^ $ V O P P A,neutral
"@2302XY @devyyyyyyyy I heard May Queen is good , Nice Guy but has Song Joongki in it ^^ ~ I have no interested in drama these days unnie =.=","@ @ O V ^ ^ V A , A N & V N ^ P O E E O V D V P N D N N E",positive
@OfficialKat You may have a few extra followers from Glasgow Scotland tonight . We all agree Max would make a better gf than the blonde girl,"@ O V V D A A N P ^ ^ N , O D V ^ V V D A N P D A N",positive
Cowboys @ Jets will be the first late night game on Sunday on Channel 4 ( via @j_hussain ) . Will be an emotional occasion on 9/11 anniversary .,"^ P ^ V V D A A N N P ^ P ^ $ , P @ , , V V D A N P ^ N ,",neutral
Bible Study at #FFChurch tonight ! So stoked ! Haven't been back since NY and Bama .,"^ N P ^ R , R A , V V R P ^ & ^ ,",neutral
"@alfredoflores follow @amandawanxo , find her on NOVEMBER 26 . meet her . she'll be at the bell center by 4:00 pm ITS HER DREAM 2 MEET U !! 90","@ V @ , V O P ^ $ , V O , V V P D N N P $ N L D N P V O , $",positive
I hope yall not sleeping on the #Blackout Homecoming Party this Friday at Club Pulse . Shit is really bout to crinack .,"O V O R V P D N N N D ^ P ^ N , N V R R P V ,",positive
"@sharmaro84 Sharon , Hi , you may be interested in this ----> Jeff Timmons on Paul And Matty Show http://t.co/2bDUsbU0","@ ^ , ! , O V V A P O G ^ ^ P ^ & ^ ^ U",positive
@zachbernard I don't see C . Edwards doing anything but racing hard on Thurs in Duels on @Speed I'm sure he will be smart though !,"@ O V V ^ , ^ V N & V A P ^ P N P @ L A O V V A P ,",positive
So excited for these upcoming shows ! Its time to get HALLOWEIRD ! 10/27(TOMORROW NIGHT ) @ the Fox Theatre w/ ... http://t.co/idWbDyLf,"R A P D A N , L N P V ^ , $ N , P D ^ ^ P ~ U",positive
"I need food , a pain pill , a glass of wine , a comfortable bed , and zero noise . In that order .. And this day repeats tomorrow and Sat .","O V N , D N N , D N P N , D A N , & $ N , P D N , & D N V N & ^ ,",neutral
Hmmm ... it occurs to me that I haven't received a residual check in nearly a year now . I think I should email SAG tomorrow .,"! , O V P O P O V V D N N P R D N R , O V O V V N N ,",negative
"@bballSource he just got completely , utterly lost .. it's not like there was a viable 2nd option , everyone knew it was Parker's shot !","@ O R V R , R A , L R P X V D A $ N , N V O V Z N ,",negative
"World Music Festival Rocks City Saturday : The next day , she hit Alameda to poster the In the days leading up to ... http://t.co/7k05s6V8","^ ^ ^ ^ ^ ^ , D A N , O V ^ P N D P D N V T P ~ U",positive
 @RBKD : Rui En's off to Macau tomorrow for the filming of Poetic Justice . And here's a note from her :) http://t.co/focdU8al ,", @ ~ ^ Z R P ^ N P D N P A N , & L D N P O E U ,",positive
The earliest you can complete your 2013-2014 FAFSA is January 1st and our priority deadline is March 1st . You must fill one out every year !,"D A O V V D $ ^ V ^ A & D N N V ^ $ , O V V $ P D N ,",neutral
"Forget the garlic , the soup is DISGUSTING ! Thanks for nothing , Saturday Kitchen .","V D N , D N V A , N P N , ^ N ,",negative
@pushplayjt the @okcthunder should have traded @JHarden13 for Monta Ellis and 1st round pick ... #smh #bucks #thunde #bemilwaukee #BucksPride,"@ D @ V V V @ P ^ ^ & A N V , # # # # #",neutral
The comedians from Chelsea Lately will be at the Fox Theatre tomorrow ! I'm so excited !,"D N P ^ R V V P D ^ ^ N , L R A ,",positive
"If Seattle and Portland were knit together and covered by the California sun , you'd have San Fran . Kinda love it .","P ^ & ^ V V R & V P D ^ N , L V ^ ^ , R V O ,",positive
Photo : scinerds : Sharpening up Jupiter Amazing image of Jupiter taken in infrared light on the night of Aug .... http://t.co/dI7R4TNK,"N , N , V T ^ A N P ^ V P A N P D N P ^ , U",neutral
I Will Be Performing at the DC Star on September 1st Hope Yall Can Come Thru ! http://t.co/UXZjcSul,"O V V V P D ^ ^ P ^ A N O V V P , U",positive
RT @Robbakerashton : Heading back to Chesterfield for a job tomorrow after an intense & amazing few days in Derby with the @lostalone lad ...,"~ @ ~ V R P ^ P D N N P D A & A A N P ^ P D @ N ,",negative
Sad to say #knutsfordlitfest nearly at an end . Fantastic event last night with Michael Portillo . Last event tomorrow with Charles Dickens .,"A P V # R P D N , A N A N P ^ ^ , A N N P ^ ^ ,",neutral
"Our left side is the weakness , 1st game for Young after injury and Evra .. Well Evra is Evra .","D A N V D N , A N P A P N & ^ , ! ^ V ^ ,",negative
My mom works with the mother of the girl that won Homecoming Queen at PHS last Friday and the company just sent out the sweetest email .,"D N V P D N P D N P V N N P ^ A ^ & D N R V T D A N ,",positive
"Dethklok , All That Remains , Machine Head , and The Black Dahlia Murder at Stage AE November 8th .. HIGHLY considering going to that . #heavymetal","^ , X D N , N N , & D ^ ^ N P ^ ^ ^ $ , R V V P O , #",neutral
@TheBoltonNews Pls RT - Bolton Society for Blind People are bringing Vegas to Bolton with a Charity Dinner on 23 Sep http://t.co/4mvokMM,"@ V ~ , ^ N P A N V V ^ P ^ P D N N P $ ^ U",positive
@samyoungman Boehner sent a letter ? @jamiedupree tweeted yesterday about one from Cantor .,"@ ^ V D N , @ V R P $ P ^ ,",neutral
"3rd down , Preds kept us out of the end zone . Going for the Field goal","$ A , ^ V O P P D N N , V P D ^ N",objective
"I can't wait for the Sunderland vs Newcastle , 3rd best Derby in England , after Manchester and North London Derby . I'd prefer a Newcastle win","O V V P D ^ P ^ , $ A N P ^ , P ^ & ^ ^ ^ , L V D ^ V",positive
